ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_REAL4	1	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-burst	He3_Bins_Low_Energy	He3 Bins Low Energy	Lowest energy of each bin for helium-3 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		He3_Bins_Text												log						He3_Bins_Width	
ASTRO	CDF_REAL4	1	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-burst	He3_Bins_Width	He3 Bins Width	Width of each energy bin for helium-3 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-burst	He3_Bins_Text	He3 Bins Text	Text description of each energy bin for helium-3 flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-burst	He4_Flux	He4 Flux	Helium-4 flux	Bins 1 to 6 correspond to particles stopping in B detector. Bins 7 to 17 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		He4_Uncertainty	He4_Uncertainty	
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-burst	He4_Uncertainty	He4 Flux Uncertainty	Uncertainty in helium-4 flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-burst	He4_Rate	He4 Count Rate	Helium-4 count rate		support_data		counts / s										EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-burst	He4_Bins_Low_Energy	He4 Bins Low Energy	Lowest energy of each bin for helium-4 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		He4_Bins_Text												log						He4_Bins_Width	
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-burst	He4_Bins_Width	He4 Bins Width	Width of each energy bin for helium-4 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-burst	He4_Bins_Text	He4 Bins Text	Text description of each energy bin for helium-4 flux		metadata																A25																					
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-burst	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-burst	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-burst	QUALITY_FLAG_1	Quality flag 1	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH_1				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-burst	QUALITY_BITMASK_1	Quality bitmask 1	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH_1				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	EPOCH	Epoch	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 30 s in far mode, 5 s in close mode	support_data		nanoseconds				5 seconds, 30 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	DELTA_EPOCH	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH				I	Delta epoch										4294967295										
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	EPOCH_1	Epoch 1	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 60 s in far mode, 30 s in close mode	support_data		nanoseconds				30 seconds, 1 minute											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH_1	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	DELTA_EPOCH_1	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH_1				I	Delta epoch										4294967295										
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	EPOCH_2	Epoch 2	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 300 s in far mode, 60 s in close mode	support_data		nanoseconds				1 minute, 5 minutes											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH_2	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	DELTA_EPOCH_2	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH_2				I	Delta epoch										4294967295										
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	EPOCH_3	Epoch 3	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 600 s in far mode, 300 s in close mode	support_data		nanoseconds				5 minutes, 10 minutes											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH_3	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	DELTA_EPOCH_3	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH_3				I	Delta epoch										4294967295										
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	EPOCH_4	Epoch 4	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 5 s in far mode, 1 s in close mode	support_data		nanoseconds				1 second, 5 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH_4	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	DELTA_EPOCH_4	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH_4				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[36]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_Flux	H Flux	Hydrogen flux	Bins 1 to 5 correspond to particles stopping in B detector. Bins 6 to 36 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	H_Bins_Low_Energy		time_series	G10.4	H Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		H_Uncertainty	H_Uncertainty	
ASTRO	CDF_REAL4	1	1:[36]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_Uncertainty	H Flux Uncertainty	Uncertainty in hydrogen flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	H_Bins_Low_Energy		time_series	G10.4	H Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[36]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_Rate	H Count Rate	Hydrogen count rate		support_data		counts / s										EPOCH	H_Bins_Low_Energy		time_series	G10.4	H Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[36]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_Bins_Low_Energy	H Bins Low Energy	Lowest energy of each bin for hydrogen flux		support_data		MeV			1.602e-13&gt;J											G10.4		H_Bins_Text												log						H_Bins_Width	
ASTRO	CDF_REAL4	1	1:[36]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_Bins_Width	H Bins Width	Width of each energy bin for hydrogen flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[36]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_Bins_Text	H Bins Text	Text description of each energy bin for hydrogen flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Flux	H High Cadence Flux	High Cadence hydrogen flux	Bin 1 corresponds to particles stopping in B detector. Bins 2 to 4 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_4	H_HCad_Bins_Low_Energy		time_series	G10.4	H Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		H_HCad_Uncertainty	H_HCad_Uncertainty	
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Uncertainty	H HCad Flux Uncertainty	Uncertainty in high cadence hydrogen flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_4	H_HCad_Bins_Low_Energy		time_series	G10.4	H Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Rate	H High Cadence Count Rate	High cadence hydrogen count rate		support_data		counts / s										EPOCH_4	H_HCad_Bins_Low_Energy		time_series	G10.4	H Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Bins_Low_Energy	H HCad Bins Low Energy	Lowest energy of each bin for high cadence hydrogen flux		support_data		MeV			1.602e-13&gt;J											G10.4		H_HCad_Bins_Text												log						H_HCad_Bins_Width	
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Bins_Width	H HCad Bins Width	Width of each energy bin for high cadence hydrogen flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	H_HCad_Bins_Text	H HCad Bins Text	Text description of each energy bin for high cadence hydrogen flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Flux	Electron Flux	Electron flux	Bin 1 corresponds to particles stopping in B detector. Bins 2 to 4 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_4	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Electron_Uncertainty	Electron_Uncertainty	
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Uncertainty	Electron Flux Uncertainty	Uncertainty in electron flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_4	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[4]	T/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Rate	Electron Count Rate	Electron count rate		support_data		counts / s										EPOCH_4	Electron_Bins_Low_Energy		time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Bins_Low_Energy	Electron Bins Low Energy	Lowest energy of each bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4		Electron_Bins_Text												log						Electron_Bins_Width	
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Bins_Width	Electron Bins Width	Width of each energy bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[4]	F/T	OOOOO	solo_l2_epd-het-south-rates	Electron_Bins_Text	Electron Bins Text	Text description of each energy bin for electron flux		metadata																A25																					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	Elec_HE_Flux	Electron High Energy Flux	Electron flux in 38 - 96 MeV energy range		data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1			time_series	G10.4	Electron Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Electron_Uncertainty	Electron_Uncertainty	
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	Elec_HE_Uncertainty	Electron HE Flux Uncertainty	Uncertainty in high energy electron flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1			time_series	G10.4	Electron Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-het-south-rates	Elec_HE_Rate	Electron HE Count Rate	High energy electron count rate		support_data		counts / s										EPOCH_1			time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[9]	T/T	OOOOO	solo_l2_epd-het-south-rates	He3_Flux	He3 Flux	Helium-3 flux	Bins 1 to 4 correspond to particles stopping in B detector. Bins 5 to 9 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He3_Bins_Low_Energy		time_series	G10.4	He3 Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		He3_Uncertainty	He3_Uncertainty	
ASTRO	CDF_REAL4	1	1:[9]	T/T	OOOOO	solo_l2_epd-het-south-rates	He3_Uncertainty	He3 Flux Uncertainty	Uncertainty in helium-3 flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He3_Bins_Low_Energy		time_series	G10.4	He3 Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[9]	T/T	OOOOO	solo_l2_epd-het-south-rates	He3_Rate	He3 Count Rate	Helium-3 count rate		support_data		counts / s										EPOCH_1	He3_Bins_Low_Energy		time_series	G10.4	He3 Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-rates	He3_Bins_Low_Energy	He3 Bins Low Energy	Lowest energy of each bin for helium-3 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		He3_Bins_Text												log						He3_Bins_Width	
ASTRO	CDF_REAL4	1	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-rates	He3_Bins_Width	He3 Bins Width	Width of each energy bin for helium-3 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[9]	F/T	OOOOO	solo_l2_epd-het-south-rates	He3_Bins_Text	He3 Bins Text	Text description of each energy bin for helium-3 flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-het-south-rates	He4_Flux	He4 Flux	Helium-4 flux	Bins 1 to 4 correspond to particles stopping in B detector. Bins 5 to 15 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		He4_Uncertainty	He4_Uncertainty	
ASTRO	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-het-south-rates	He4_Uncertainty	He4 Flux Uncertainty	Uncertainty in helium-4 flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-het-south-rates	He4_Rate	He4 Count Rate	Helium-4 count rate		support_data		counts / s										EPOCH_1	He4_Bins_Low_Energy		time_series	G10.4	He4 Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-het-south-rates	He4_Bins_Low_Energy	He4 Bins Low Energy	Lowest energy of each bin for helium-4 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		He4_Bins_Text												log						He4_Bins_Width	
ASTRO	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-het-south-rates	He4_Bins_Width	He4 Bins Width	Width of each energy bin for helium-4 flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[15]	F/T	OOOOO	solo_l2_epd-het-south-rates	He4_Bins_Text	He4 Bins Text	Text description of each energy bin for helium-4 flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	C_Flux	C Flux	Carbon flux	Bins 1 to 5 correspond to particles stopping in B detector. Bins 6 to 17 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	C_Bins_Low_Energy		time_series	G10.4	C Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		C_Uncertainty	C_Uncertainty	
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	C_Uncertainty	C Flux Uncertainty	Uncertainty in carbon flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	C_Bins_Low_Energy		time_series	G10.4	C Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	C_Rate	C Count Rate	Carbon count rate		support_data		counts / s										EPOCH_2	C_Bins_Low_Energy		time_series	G10.4	C Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	C_Bins_Low_Energy	C Bins Low Energy	Lowest energy of each bin for carbon flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		C_Bins_Text												log						C_Bins_Width	
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	C_Bins_Width	C Bins Width	Width of each energy bin for carbon flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	C_Bins_Text	C Bins Text	Text description of each energy bin for carbon flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	N_Flux	N Flux	Nitrogen flux	Bins 1 to 5 correspond to particles stopping in B detector. Bins 6 to 17 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	N_Bins_Low_Energy		time_series	G10.4	N Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		N_Uncertainty	N_Uncertainty	
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	N_Uncertainty	N Flux Uncertainty	Uncertainty in nitrogen flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	N_Bins_Low_Energy		time_series	G10.4	N Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	N_Rate	N Count Rate	Nitrogen count rate		support_data		counts / s										EPOCH_2	N_Bins_Low_Energy		time_series	G10.4	N Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	N_Bins_Low_Energy	N Bins Low Energy	Lowest energy of each bin for nitrogen flux		support_data		MeV/n			1.602e-13&gt;J											G10.4		N_Bins_Text												log						N_Bins_Width	
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	N_Bins_Width	N Bins Width	Width of each energy bin for nitrogen flux		support_data		MeV/n			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-het-south-rates	N_Bins_Text	N Bins Text	Text description of each energy bin for nitrogen flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	O_Flux	O Flux	Oxygen flux	Bins 1 to 5 correspond to particles stopping in B detector. Bins 6 to 17 correspond to particles stopping in C detector.	data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	O_Bins_Low_Energy		time_series	G10.4	O Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		O_Uncertainty	O_Uncertainty	
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	O_Uncertainty	O Flux Uncertainty	Uncertainty in oxygen flux		support_data		particles / (s cm^2 sr MeV/n)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_2	O_Bins_Low_Energy		time_series	G10.4	O Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-het-south-rates	O_Rate	O Count Rate	Oxygen count rate		support_data		counts / s										EPOCH_2	O_Bins_Low_Energy		time_series	G10.4	O Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
